출처,회사명,직무,이메일,URL
사람인,(주)씨콜론커뮤니케이션즈,[마지셔우드] 패션 브랜드 PR 마케팅 담당자 경력 채용,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54267267&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)사람인에이치에스,[고성장/복지우수/대행사] 본사 광고기획팀 정규직 채용,lge@saraminhs.co.kr,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54150017&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)아머스포츠코리아,[아머스포츠코리아] 피크퍼포먼스 마케팅 담당 채용,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54175487&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)더와이즈,"(주)더와이즈 경험마케팅(이벤트,행사) 전문가(주니어 & 미들)",,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54255428&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)넥스트플레이어,[넥스트플레이어] 인플루언서 마케팅 담당자 채용,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54090521&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)업스테이션,(주)업스테이션 콘텐츠 SNS 마케팅 담당자 모집,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54253943&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)위랩,[닥터파이토] 브랜드 마케터 채용,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54214090&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)데아드,[팀 레오제이] 콘텐츠PD 라이프스타일부서 직무 채용 공고,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53783110&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,로픈,화장품 쿠팡 및 스마트스토어 자사몰MD 경력직 모집(추가충원),jeonghun.choi@sinjimoru.com,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54270016&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)에이하나,[CGBIO] 마케팅사업부 일본개발 포지션 채용,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53737854&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,원앤원(주),[원할머니] 한식 브랜드 마케팅 경력직 채용 (과·차장급),,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53923310&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)데아드,[팀 레오제이] 콘텐츠PD 뷰티부서 직무 채용 공고,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53940188&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)코니바이에린,대만 마케팅 담당자 (재택근무),recruitingops@coupang.com,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54203152&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,압타바이오(주),[코스닥 상장사] 펫 브랜드 '리카리카' 마케팅(대리급) 채용,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54191153&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,도이치모터스(주),[BMW도이치모터스㈜] 본사 마케팅팀 정규직 채용,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54109300&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)휴비즈,마케팅 사업 팀장급 채용,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54256521&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,넥스트레벨스튜디오,[스튜디오] 콘텐츠 마케터 채용,charlie@nextlevelstudio.net,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54247125&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)휴비즈,MICE 제안기획 경력직 채용,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54224581&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)플라스틱프로덕트,[PLASTICPRODUCT] 패션 브랜드 마케터/MD 채용,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54099715&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)화인비에스,[경력] 사업기획/글로벌 파트너십 팀원 채용 - 건강기능식품원료,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54268338&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)씨콜론커뮤니케이션즈,[마지셔우드] 패션 브랜드 PR 마케팅 담당자 경력 채용,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54267267&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)사람인에이치에스,[고성장/복지우수/대행사] 본사 광고기획팀 정규직 채용,lge@saraminhs.co.kr,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54150017&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)아머스포츠코리아,[아머스포츠코리아] 피크퍼포먼스 마케팅 담당 채용,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54175487&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)더와이즈,"(주)더와이즈 경험마케팅(이벤트,행사) 전문가(주니어 & 미들)",,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54255428&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)넥스트플레이어,[넥스트플레이어] 인플루언서 마케팅 담당자 채용,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54090521&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)업스테이션,(주)업스테이션 콘텐츠 SNS 마케팅 담당자 모집,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54253943&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)위랩,[닥터파이토] 브랜드 마케터 채용,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54214090&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)데아드,[팀 레오제이] 콘텐츠PD 라이프스타일부서 직무 채용 공고,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53783110&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,로픈,화장품 쿠팡 및 스마트스토어 자사몰MD 경력직 모집(추가충원),jeonghun.choi@sinjimoru.com,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54270016&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)에이하나,[CGBIO] 마케팅사업부 일본개발 포지션 채용,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53737854&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,원앤원(주),[원할머니] 한식 브랜드 마케팅 경력직 채용 (과·차장급),,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53923310&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)데아드,[팀 레오제이] 콘텐츠PD 뷰티부서 직무 채용 공고,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53940188&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)코니바이에린,대만 마케팅 담당자 (재택근무),,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54203152&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,압타바이오(주),[코스닥 상장사] 펫 브랜드 '리카리카' 마케팅(대리급) 채용,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54191153&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,도이치모터스(주),[BMW도이치모터스㈜] 본사 마케팅팀 정규직 채용,recruit.kr@ecolab.com,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54109300&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)휴비즈,마케팅 사업 팀장급 채용,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54256521&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,넥스트레벨스튜디오,[스튜디오] 콘텐츠 마케터 채용,charlie@nextlevelstudio.net,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54247125&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)휴비즈,MICE 제안기획 경력직 채용,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54224581&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)플라스틱프로덕트,[PLASTICPRODUCT] 패션 브랜드 마케터/MD 채용,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54099715&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)화인비에스,[경력] 사업기획/글로벌 파트너십 팀원 채용 - 건강기능식품원료,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54268338&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)씨콜론커뮤니케이션즈,[마지셔우드] 패션 브랜드 PR 마케팅 담당자 경력 채용,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54267267&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)사람인에이치에스,[고성장/복지우수/대행사] 본사 광고기획팀 정규직 채용,lge@saraminhs.co.kr,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54150017&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)아머스포츠코리아,[아머스포츠코리아] 피크퍼포먼스 마케팅 담당 채용,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54175487&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)더와이즈,"(주)더와이즈 경험마케팅(이벤트,행사) 전문가(주니어 & 미들)",,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54255428&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)넥스트플레이어,[넥스트플레이어] 인플루언서 마케팅 담당자 채용,jeonghun.choi@sinjimoru.com,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54090521&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)업스테이션,(주)업스테이션 콘텐츠 SNS 마케팅 담당자 모집,recruit@saif.or.kr,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54253943&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)위랩,[닥터파이토] 브랜드 마케터 채용,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54214090&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)데아드,[팀 레오제이] 콘텐츠PD 라이프스타일부서 직무 채용 공고,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53783110&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,로픈,화장품 쿠팡 및 스마트스토어 자사몰MD 경력직 모집(추가충원),,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54270016&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)에이하나,[CGBIO] 마케팅사업부 일본개발 포지션 채용,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53737854&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,원앤원(주),[원할머니] 한식 브랜드 마케팅 경력직 채용 (과·차장급),,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53923310&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)데아드,[팀 레오제이] 콘텐츠PD 뷰티부서 직무 채용 공고,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53940188&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)코니바이에린,대만 마케팅 담당자 (재택근무),,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54203152&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)앳홈,미닉스 브랜드 마케터,recruit@athomecorp.com,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54027562&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)골든웨일즈,퍼포먼스 마케터,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54021585&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,도이치모터스(주),[BMW도이치모터스㈜] 본사 마케팅팀 정규직 채용,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54109300&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)하프커피로스터스,[하프커피] 브랜드 마케팅 팀원 채용,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54228008&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)휴비즈,마케팅 사업 팀장급 채용,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54256521&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,넥스트레벨스튜디오,[스튜디오] 콘텐츠 마케터 채용,charlie@nextlevelstudio.net,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54247125&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)휴비즈,MICE 제안기획 경력직 채용,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54224581&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)사람인에이치에스,[고성장/복지우수/대행사] 본사 광고기획팀 정규직 채용,lge@saraminhs.co.kr,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54150017&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)어드레스8,패션브랜드 어반드레스 마케터 /MD/AMD 센스넘치분 함께해요,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54276995&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)아머스포츠코리아,[아머스포츠코리아] 피크퍼포먼스 마케팅 담당 채용,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54175487&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)디에프에스컴퍼니,국내 온라인 MD 관리 채용,suji.kim@thedfs.co.kr,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54203403&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)넥스트플레이어,[넥스트플레이어] 인플루언서 마케팅 담당자 채용,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54090521&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)업스테이션,(주)업스테이션 콘텐츠 SNS 마케팅 담당자 모집,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54253943&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)위랩,[닥터파이토] 브랜드 마케터 채용,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54214090&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)데아드,[팀 레오제이] 콘텐츠PD 라이프스타일부서 직무 채용 공고,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53783110&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,로픈,화장품 쿠팡 및 스마트스토어 자사몰MD 경력직 모집(추가충원),jeonghun.choi@sinjimoru.com,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54270016&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
